datetime,PM25,UFP,NOx,BC,O3,CO,Ox,NO2,NO,NO2_palmes,SO2,H2S,PM10,NH3
2024-01-01 16:00:00,7.163135593220339,10351.0,12.730444444444444,0.33587096774193553,60.495000000000005,254.63333333333333,34.888113636363634,10.114666666666666,1.683625,,0.3723076923076923,0.1,19.691602564102563,1.9036666666666666
2024-01-01 17:00:00,7.312694915254237,11160.0,16.608790123456792,0.46383870967741936,55.903181818181814,263.45,34.69420454545455,13.143,2.29,,0.46923076923076923,0.0,19.646115384615385,2.302
2024-01-01 18:00:00,8.228474576271188,16520.0,17.943658536585367,0.5386451612903226,52.54622222222222,291.0833333333333,33.886577777777774,14.626926829268292,2.1958024691358022,,1.2407692307692306,0.25,19.76446153846154,3.1696666666666666
2024-01-01 19:00:00,7.4250338983050845,50690.0,17.58278048780488,0.5428387096774193,53.523555555555554,318.40000000000003,32.93957777777778,14.799012195121952,1.8303703703703702,,1.2592307692307694,0.05,17.181243589743588,3.4782222222222225
2024-01-01 20:00:00,6.866864406779661,21109.0,15.896560975609756,0.5443225806451613,54.693555555555555,353.0,32.721333333333334,13.534914634146341,1.5629629629629629,,1.6453846153846154,0.25,13.914423076923077,3.7106666666666666
2024-01-01 21:00:00,6.448508474576271,66870.0,14.227060975609755,0.49332258064516127,53.529111111111106,390.7666666666667,31.969955555555554,12.338317073170732,1.250493827160494,,1.5238461538461539,0.2,12.18322077922078,3.4094444444444445
2024-01-01 22:00:00,6.557745762711864,28300.0,12.344585365853659,0.48690322580645157,52.11044444444444,353.73333333333335,30.83368888888889,10.847012195121952,0.9948148148148148,,1.4953846153846155,0.2,11.585115384615385,3.8115555555555556
2024-01-01 23:00:00,6.09448275862069,7310.0,10.545646341463415,0.4494838709677419,50.55466666666667,286.98333333333335,29.515555555555558,9.25379268292683,0.8662962962962963,,1.2,0.25,9.155051282051282,3.4595
2024-01-02 00:00:00,6.106948275862068,5140.0,7.7911874999999995,0.41738709677419356,51.105111111111114,276.34999999999997,28.951046511627908,6.9674875,0.5513924050632911,,0.7038461538461539,0.15000000000000002,10.179898734177215,2.7065
2024-01-02 00:52:30,,,,,,,,,,5.7,,,,
2024-01-02 01:00:00,4.437413793103448,4080.0,5.8412195121951225,0.2960967741935484,54.78022222222223,272.9166666666667,29.608511111111113,5.127719512195122,0.47469135802469137,,0.543076923076923,0.35,7.868607594936709,2.3635
2024-01-02 02:00:00,3.013877192982456,2930.0,4.695950617283951,0.18225806451612905,57.98555555555556,257.5,30.942511111111113,4.267925925925926,0.284875,,0.5707692307692308,0.1,5.798113924050633,1.785
2024-01-02 03:00:00,2.115701754385965,1790.0,4.379345679012346,0.13780645161290322,58.77204545454546,252.0666666666667,31.43688636363636,4.0808888888888895,0.20099999999999998,,0.47692307692307695,0.15000000000000002,3.3104936708860757,1.518375
2024-01-02 04:00:00,1.2017931034482758,1350.0,4.970829268292683,0.10687096774193548,59.30522727272727,253.83333333333334,31.597568181818186,4.482646341463415,0.3190123456790123,,0.8176923076923077,0.25,1.7496835443037975,1.7472857142857143
2024-01-02 05:00:00,0.7915263157894736,2920.0,6.845926829268293,0.12096774193548387,59.38545454545454,292.45,32.38756818181818,5.949926829268293,0.5966666666666667,,1.4607692307692308,0.35,1.4695949367088608,1.559
2024-01-02 06:00:00,2.0443157894736843,9360.0,8.428146341463416,0.16774193548387098,62.63340909090909,247.91666666666666,34.73243181818182,7.33760975609756,0.7192592592592593,,0.9346153846153846,0.05,4.079101265822785,1.3665
2024-01-02 07:00:00,3.986413793103448,6730.0,11.018939024390244,0.1879032258064516,64.24568181818182,241.8166666666667,36.69409090909091,9.108658536585365,1.2423456790123457,,0.7792307692307692,0.05,10.100126582278481,1.32925
2024-01-02 08:00:00,5.620280701754385,8440.0,13.296231707317073,0.2238709677419355,64.07909090909091,244.38333333333335,37.23665909090909,10.8855,1.518641975308642,,0.7146153846153845,0.0,13.134253164556961,1.5597777777777777
2024-01-02 09:00:00,6.096071428571428,12160.0,16.66216049382716,0.22693333333333332,63.05232558139535,250.9,37.459581395348835,13.071617283950616,2.276125,,0.6316666666666667,0.05,15.878948717948719,1.859888888888889
2024-01-02 10:00:00,6.43678947368421,17200.0,18.425802469135803,0.2901290322580645,60.429545454545455,265.8333333333333,37.43054545454545,14.420158536585365,2.703125,,0.7353846153846154,0.15000000000000002,16.547397435897437,2.2832222222222223
2024-01-02 10:50:00,,,,,,,,,,15.3,,,,
2024-01-02 11:00:00,5.447214285714286,23530.0,20.289,0.34276666666666666,58.22906976744186,285.26666666666665,36.335511627906975,15.959975308641976,2.860125,,1.3484615384615386,0.95,13.69816883116883,2.5185555555555554
2024-01-02 11:16:00,,,,,,,,,,9.9,,,,
2024-01-02 12:00:00,4.055428571428571,28670.0,20.441815789473683,0.36386666666666667,54.491904761904756,325.81666666666666,33.794809523809526,15.564712499999999,3.149054054054054,,2.418333333333333,2.0,10.219142857142858,2.567555555555556
2024-01-02 13:00:00,2.462241379310345,28431.5,21.32545,0.4523548387096774,50.533181818181816,336.65999999999997,32.000431818181816,16.3812625,3.27,,1.6191666666666666,0.35,6.628727272727272,2.670444444444444
2024-01-02 14:00:00,1.5242241379310344,9488.0,20.782835443037975,0.3882258064516129,49.934999999999995,346.44,31.475659090909094,15.714012658227848,3.357820512820513,,1.2866666666666666,0.1,4.518871794871795,3.1153333333333335
